Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,20-09-2024,1843.922360474661,1878.8073781052626,1838.938786527432,1864.1058349609375,1512372,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,23-09-2024,1875.817225559857,1918.6759613191948,1873.823795989655,1913.8419189453125,1022492,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,24-09-2024,1920.769073651411,1921.6162569005992,1848.5072503916258,1858.2252197265625,2608386,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,25-09-2024,1867.5444561932532,1868.8402340899365,1835.0018155857292,1857.4776611328125,1395256,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,26-09-2024,1866.8467880326211,1895.8014011383211,1862.3615715103858,1892.063720703125,1396821,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,27-09-2024,1892.06369839008,1906.7153568555482,1867.7438336446835,1876.465087890625,1678089,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,30-09-2024,1885.7844503075855,1887.379169694918,1832.2110284238472,1837.942138671875,1473366,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,01-10-2024,1834.1544829947652,1853.1918325607944,1818.306815384299,1828.1741943359375,885515,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,03-10-2024,1801.0635959571812,1839.138051642298,1789.152903079965,1799.618408203125,1307453,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,04-10-2024,1799.618469411454,1843.9223939386432,1776.694028838163,1792.19287109375,1554623,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,07-10-2024,1794.086633841487,1813.8713982197148,1770.1654787236005,1782.076171875,692912,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,08-10-2024,1779.1359056740282,1793.1397971847232,1717.8878303060737,1722.373046875,2888148,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,09-10-2024,1742.3074201645452,1753.2213989662316,1727.3566976037189,1731.6923828125,704112,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,10-10-2024,1739.416917200673,1748.6862921569593,1723.8681901213447,1728.8018798828125,784503,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,11-10-2024,1731.7918780556272,1741.0114894927578,1712.9539449475258,1729.3499755859375,805944,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,14-10-2024,1733.0378284532599,1738.1210495112714,1711.6583450316439,1732.58935546875,1349793,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,15-10-2024,1736.2273191245592,1749.1846116882377,1712.854405437024,1718.087158203125,2159705,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,16-10-2024,1719.3828295544058,1743.2540991686192,1718.3362303983417,1728.05419921875,891554,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,17-10-2024,1728.3034425549445,1733.2870164954143,1690.17910191035,1696.4085693359375,2442434,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,18-10-2024,1700.3954280928926,1711.8077637462004,1675.078848147336,1700.4453125,2045293,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,21-10-2024,1709.515403777968,1770.2153590847117,1691.2257116364153,1706.2261962890625,1574574,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,22-10-2024,1695.4117796789576,1721.2764786201044,1667.4041197041843,1692.5711669921875,1290296,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,23-10-2024,1697.604672238005,1723.2203167093296,1686.690693372891,1710.3626708984375,952362,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,24-10-2024,1718.7847600022117,1718.7847600022117,1617.6680938683576,1629.927734375,4320374,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,25-10-2024,1639.4462592357625,1647.868572013703,1598.680600954739,1611.4385986328125,1639581,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,28-10-2024,1611.6877771504962,1614.6779214494768,1588.3646272845917,1600.624267578125,2366566,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,29-10-2024,1600.7239506240328,1660.3275436549584,1590.6571555921971,1655.89208984375,2052244,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,30-10-2024,1631.123734229375,1643.9314947930723,1613.9802887151484,1618.8143310546875,1512352,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,31-10-2024,1624.744756773754,1636.5558027154168,1607.7508425856533,1616.8209228515625,809110,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,01-11-2024,1634.0142913285433,1634.0142913285433,1617.6681440358514,1623.4989013671875,53886,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,04-11-2024,1631.622078351717,1635.7584689807231,1582.783054625856,1603.5147705078125,1470020,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,05-11-2024,1601.5213007270695,1636.6056110788304,1593.3980512225114,1627.83447265625,978590,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,06-11-2024,1627.834447835139,1633.266616113427,1595.19204043833,1598.6805419921875,1352644,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,07-11-2024,1599.7770906341493,1612.63461383476,1569.82576312086,1584.626953125,1359619,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,08-11-2024,1583.7797005372042,1598.082532529786,1561.7024450095796,1564.792236328125,1131938,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,11-11-2024,1573.4139285834833,1573.4139285834833,1550.1406627864521,1560.8553466796875,862991,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,12-11-2024,1563.945071876257,1580.7396908864457,1551.8848478740335,1557.31689453125,1177157,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,13-11-2024,1554.8750071622687,1566.83558414044,1534.9407121986499,1541.61865234375,2946117,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,14-11-2024,1541.120275886321,1563.795536126655,1540.9708660113686,1557.16748046875,684365,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,18-11-2024,1545.9046851611604,1561.4036492732707,1545.9046851611604,1557.466552734375,490930,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,19-11-2024,1562.848785192404,1562.898669599442,1496.068894498596,1517.89697265625,4198931,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,21-11-2024,1508.3285703544307,1510.5212942682992,1469.1576296611502,1473.0946044921875,1827614,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,22-11-2024,1480.470290384223,1491.5338002297651,1470.1543166318836,1480.27099609375,977581,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,25-11-2024,1487.6965296452734,1506.0361068353664,1483.4604916214148,1490.2879638671875,1785465,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,26-11-2024,1490.2879440369882,1511.916728543171,1484.3575395502141,1501.800048828125,601372,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,27-11-2024,1502.0491871020643,1510.9697357963696,1490.1882567784828,1500.4544677734375,467560,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,28-11-2024,1502.1987344524064,1514.7074321849932,1398.3908637470222,1423.90673828125,5574277,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,29-11-2024,1437.2627713862262,1455.2036381580376,1392.061778603326,1433.0267333984375,9016112,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,02-12-2024,1423.7074103922696,1445.0371309328261,1406.514080506028,1417.3782958984375,3117960,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,03-12-2024,1425.4018549449988,1443.5919006039312,1412.295030588403,1436.2161865234375,4645704,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,04-12-2024,1436.266013619336,1467.5129979787241,1430.3356092814745,1447.827880859375,1976987,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,05-12-2024,1447.8279510773089,1451.2666902740984,1412.8931689651836,1427.1461181640625,2632452,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,06-12-2024,1430.2857256742961,1448.176707512403,1424.6045000309698,1443.791259765625,1359753,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,09-12-2024,1449.2233590046812,1479.5235140907694,1444.2896692768863,1464.47314453125,2397565,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,10-12-2024,1458.891383371516,1479.0250950471273,1446.831158796666,1457.0474853515625,1994725,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,11-12-2024,1450.71832201463,1468.659187556549,1449.671722856972,1451.3662109375,1213092,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,12-12-2024,1445.2363306814464,1450.9674402686314,1415.6837151719326,1427.7938232421875,2851447,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,13-12-2024,1417.3782545596891,1437.212780688454,1404.6701415361508,1424.1060791015625,3926561,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,16-12-2024,1424.1061493840282,1432.2292776370912,1410.9993254810083,1416.9796142578125,1601339,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,17-12-2024,1417.029302510846,1420.3185098329081,1400.9822194704498,1405.0687255859375,1973758,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,18-12-2024,1410.1520831030666,1415.6837769880656,1388.1245896968037,1393.4072265625,1454595,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,19-12-2024,1375.5161988068123,1404.3710412999485,1372.9745276016174,1401.28125,1081337,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,20-12-2024,1397.8426774153347,1410.152203013541,1386.5299883255113,1395.998779296875,1542712,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,23-12-2024,1395.9987170728812,1403.523962440311,1376.9614888286515,1400.683349609375,1325302,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,24-12-2024,1402.327769985969,1413.341516650144,1380.4499298733776,1382.443359375,756679,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,26-12-2024,1389.370529875634,1407.161986174439,1380.649275481822,1404.4210205078125,1935656,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,27-12-2024,1405.3678604765823,1415.7337186749478,1396.198133033386,1400.683349609375,665711,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,30-12-2024,1386.6794550578031,1410.3015469722054,1384.4368467746908,1399.238037109375,1439560,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,31-12-2024,1395.1515343906146,1395.1515343906146,1377.9083197682955,1385.832275390625,2096160,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,01-01-2025,1387.626304066842,1400.085239140238,1380.4001217242724,1395.7994384765625,511676,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,02-01-2025,1399.3875914593955,1420.8169598471284,1393.4571870151567,1417.57763671875,1083889,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,03-01-2025,1423.5579155015726,1446.2331772398263,1420.2189452497971,1442.9439697265625,1107442,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,06-01-2025,1445.2364372537843,1457.8449036092002,1420.5178619351088,1429.9368896484375,1012018,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,07-01-2025,1442.2462842383375,1485.9024401967486,1429.6378179586513,1472.895263671875,2362510,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,08-01-2025,1473.8421036208697,1479.7726295920202,1450.2200118887465,1458.34326171875,1229808,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,09-01-2025,1453.0108176230062,1476.3338455403962,1448.2265381342033,1463.625732421875,1253461,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,10-01-2025,1465.0711744866962,1483.111688841025,1453.85813248437,1473.443603515625,1124758,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,13-01-2025,1473.443438557072,1473.443438557072,1440.900678188658,1462.5792236328125,1444590,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,14-01-2025,1470.1543724336125,1499.0591024679006,1464.0245519028279,1494.32470703125,2024378,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,15-01-2025,1499.5574385267914,1499.9062643780344,1464.5228884606527,1467.9117431640625,1433596,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,16-01-2025,1481.1181382728582,1539.924309307918,1481.1181382728582,1508.62744140625,2929496,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,17-01-2025,1514.5081973721244,1549.8915741452145,1495.072258017892,1535.439208984375,2603818,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,20-01-2025,1542.715274385882,1542.715274385882,1482.4140267079204,1494.773193359375,4033718,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,21-01-2025,1494.7731769033644,1501.0026445701105,1455.203646951909,1461.732177734375,877160,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,22-01-2025,1461.2835917748575,1465.9183400804131,1445.2863917128316,1455.2535400390625,631080,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,23-01-2025,1453.2600483427211,1458.89138957124,1442.3958327970004,1445.0869140625,1301601,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,24-01-2025,1446.5321839989745,1450.8179844776807,1413.4910652764793,1435.66796875,1504123,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,27-01-2025,1430.2856105893682,1441.19958800943,1411.3480310763382,1419.720458984375,896819,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,28-01-2025,1415.335027325863,1430.9834011433702,1407.2117773070013,1414.836669921875,1527262,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,29-01-2025,1414.8365714260885,1465.2703128648006,1405.866138778794,1456.1005859375,1021447,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,30-01-2025,1461.0842755731048,1475.1379301685556,1449.1236977609274,1468.061279296875,1016159,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,31-01-2025,1474.8387403595527,1485.1049507674688,1462.1805119301187,1478.7259521484375,892312,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,01-02-2025,1470.7522091789722,1522.9800845809166,1368.04083079568,1449.572021484375,4329907,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,03-02-2025,1429.637812627291,1477.0316488276867,1429.637812627291,1455.1536865234375,1127198,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,04-02-2025,1456.4494720815567,1473.8420963225328,1449.2731743342238,1467.5628662109375,614905,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,05-02-2025,1467.5628092369373,1479.4237389907514,1460.1870958184013,1464.323486328125,791375,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,06-02-2025,1465.170669730353,1475.536527373866,1451.6651363178476,1460.2867431640625,1510856,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,07-02-2025,1467.6126258776108,1471.1011275998483,1449.4724655896894,1466.1175537109375,562410,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,10-02-2025,1458.094040654629,1469.7057918940409,1440.2528221912069,1443.4422607421875,530759,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,11-02-2025,1443.4424039975618,1445.2365394038495,1398.2912940784522,1414.33837890625,1448104,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,12-02-2025,1422.76046642251,1462.1307002983472,1402.876055195972,1447.37939453125,1590502,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,13-02-2025,1447.379375710906,1474.5398531581566,1441.249555549505,1465.6690673828125,983142,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,14-02-2025,1465.6690784047203,1472.2972560003188,1445.2364254925837,1460.6356201171875,625676,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,17-02-2025,1455.7018473037774,1476.6827408093827,1447.0802406493622,1471.3502197265625,717439,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,18-02-2025,1471.4002414929523,1476.1346368508466,1449.6220471804959,1470.503173828125,679042,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,19-02-2025,1470.1543147959794,1477.3306126140487,1460.2370513062565,1470.7523193359375,391966,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,20-02-2025,1468.1608741822047,1484.7561996397096,1461.183870706797,1464.971435546875,346720,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,21-02-2025,1464.8717818408315,1496.4677159209418,1456.898062956659,1490.4874267578125,1051158,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,24-02-2025,1475.1379308306005,1490.2879473984422,1470.3536510358665,1481.6165771484375,1116079,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,25-02-2025,1475.137936342789,1479.1746800390106,1458.6422573734021,1466.9150390625,964505,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,27-02-2025,1459.1905205498383,1475.038310783111,1449.223372185427,1464.921630859375,1421562,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,28-02-2025,1455.2036240333364,1457.2469380635644,1407.2117815507079,1425.800537109375,2397364,0.0,0.0
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY500,03-03-2025,1427.8438424604938,1447.3794283031318,1400.4839480637784,1403.872802734375,1056418,0.0,0.0
